DelayToEnqueue	DeltaEnqueue	QueueDelay	DeltaDequeue	FrameSize	Buffer
139	110	31	125	126705	0
115	109	16	94	126192	0
126	144	32	160	126525	0

167	141	16	125	126453	0
132	268	0	252	126561	0
131	328	16	344	125706	0

123	391	31	406	125409	0
229	141	15	125	125526	0
168	171	32	188	125400	1
351	16	47	31	125778	0
126	109	32	94	125373	0
117	157	0	125	125337	0
123	140	0	140	125337	0

134	344	31	375	125103	0
103	203	16	188	124572	0
117	281	16	281	124392	0
134	250	16	250	124536	0
162	94	16	94	124617	0

204	110	31	125	125202	0
209	171	16	156	124545	0
167	157	15	156	124401	0
348	15	32	32	124932	0
109	594	31	593	125139	0

111	203	16	188	125373	0
158	613	31	628	125364	0

158	500	31	500	124932	0
147	422	15	406	124185	0
117	203	31	219	124878	0
142	125	0	94	125256	0

211	203	16	219	124923	0
333	188	15	187	125445	1
180	15	32	32	124770	0
127	313	0	281	125067	0
155	94	31	125	125301	0
213	125	0	94	124455	0

367	187	31	218	124959	0
173	141	15	125	125517	0
280	140	32	157	124959	0
142	328	16	312	125391	0

120	344	16	344	124905	0
182	96	15	95	124995	0
157	109	31	125	124698	0
98	141	15	125	125238	0
129	363	31	379	124860	0
188	93	32	94	124788	0

120	266	16	250	124743	0
113	160	16	160	125067	0
147	266	31	281	125445	0
268	188	31	188	124887	0
308	140	20	129	125832	0
519	145	31	156	124968	1

202	16	46	31	125346	0
493	125	15	94	125067	0
323	62	16	63	125148	0
412	156	16	156	125355	0
294	16	31	31	124581	0
382	187	0	156	125319	0
431	16	16	32	125274	0
449	219	15	218	125571	0
432	15	32	32	126246	0
442	110	15	93	126903	0
435	94	15	94	127029	0

281	46	0	31	127551	0
208	94	0	94	127398	0
162	453	16	469	126831	0
190	94	16	94	126705	0
235	112	31	127	126219	0
107	172	15	156	125157	0

124	250	15	250	125184	0
143	187	16	188	125625	0
214	203	0	187	124230	0
304	125	0	125	124869	0
287	16	16	32	125220	0
111	156	16	156	125688	0

126	516	31	531	127281	0
120	94	0	63	127983	0
144	157	31	188	128019	0
251	140	16	125	127515	0
224	141	31	156	126894	0
421	62	0	31	127371	0

152	66	31	97	126840	0
227	141	15	125	125454	0
231	203	31	219	124500	0
458	62	0	31	124752	0
322	63	0	63	125031	0
220	31	34	65	124914	0
286	99	31	96	124779	0
190	204	15	188	124797	0
195	173	0	158	124689	0
360	31	0	31	125013	0

284	125	0	125	125283	0
329	78	16	94	124446	0
160	63	16	63	124716	0
122	297	31	312	124977	0
165	375	0	344	124941	0

120	188	31	219	125247	0
198	112	15	96	125130	0
127	296	32	313	125355	0
219	125	32	125	125391	0
260	141	16	125	124536	0
415	188	15	187	124905	0

309	62	16	63	125571	0
415	172	31	187	125328	0
442	94	31	94	125553	1
390	15	47	31	125913	0
607	282	15	250	125778	0
604	31	15	31	124932	0
502	31	16	32	125022	0
516	47	0	31	125076	0
454	172	15	187	124626	0
451	31	16	32	124410	1
402	16	31	31	124545	0

