DelayToEnqueue	DeltaEnqueue	QueueDelay	DeltaDequeue	FrameSize	Buffer	RemotePort	LocalPort
47	40	1	35	344306	0	52391	48004
37	24	5	28	344162	0	52390	48003
40	36	3	34	343955	0	52390	48003
39	33	5	35	344324	0	52391	48004
55	49	1	45	344495	0	52391	48004
51	28	1	28	343883	0	52390	48003
50	32	4	35	344495	0	52391	48004
56	41	3	40	344513	0	52391	48004
54	30	2	29	344522	0	52390	48003
49	30	1	29	344234	0	52391	48004

40	24	6	29	343496	0	52390	48003
45	38	2	34	344054	0	52391	48004
45	34	1	33	344369	0	52391	48004
57	46	2	47	344333	0	52391	48004
53	28	4	30	343262	0	52390	48003
48	29	4	29	343523	0	52391	48004
39	24	3	23	343433	0	52390	48003
38	32	1	30	343298	0	52391	48004
49	44	3	46	342848	0	52391	48004
39	24	2	23	343181	0	52390	48003
36	30	6	34	343433	0	52390	48003
47	44	6	44	343055	0	52391	48004
58	45	6	45	343469	0	52390	48003
46	21	3	18	342965	0	52389	48002
42	30	3	30	343550	0	52391	48004
49	40	3	40	343244	0	52391	48004
40	24	2	23	343541	0	52390	48003
38	32	4	34	343181	0	52391	48004
45	40	5	41	343865	0	52391	48004
59	46	5	46	344045	0	52391	48004
54	29	6	30	343883	0	52390	48003
49	30	5	29	344189	0	52391	48004
42	25	4	24	343838	0	52390	48003
43	34	4	34	344162	0	52391	48004
44	35	5	36	343910	0	52391	48004
58	47	4	46	344000	0	52391	48004
53	28	5	29	343991	0	52390	48003
49	30	4	29	344360	0	52391	48004
39	24	3	23	343613	0	52390	48003
44	37	1	35	343946	0	52391	48004

45	36	5	40	344135	0	52391	48004
54	41	4	40	344180	0	52391	48004
54	33	6	35	343910	0	52390	48003
50	30	5	29	343910	0	52391	48004
43	26	3	24	343982	0	52390	48003
42	32	5	34	344009	0	52391	48004
48	41	5	41	343883	0	52391	48004
40	25	3	23	344135	0	52390	48003
41	33	4	34	343919	0	52391	48004
49	42	3	41	343613	0	52391	48004
53	38	6	41	343541	0	52391	48004
47	26	3	23	343388	0	52390	48003
46	33	5	35	343811	0	52391	48004
62	49	2	46	343478	0	52391	48004
67	38	3	39	343334	0	52390	48003
61	29	4	30	343604	0	52391	48004
