DelayToEnqueue	DeltaEnqueue	QueueDelay	DeltaDequeue	FrameSize	Buffer
20	34	20	43	118182	0
32	45	16	41	118605	1
5	6	33	23	118290	0
12	41	13	21	118290	0

13	34	20	41	118002	0
31	51	10	41	117813	0
9	12	21	23	117453	0
7	31	11	21	117687	0
18	44	8	41	116211	0
32	48	2	42	116301	0
4	5	18	21	116022	0
5	34	4	20	116409	0
17	46	0	42	115464	0
24	40	1	41	115869	0
42	51	12	62	115644	1
13	5	28	21	115149	0
16	36	13	21	115446	0
29	46	9	42	114807	0
43	48	2	41	115095	0
17	7	17	22	115239	0
18	34	3	20	115986	0
30	46	20	63	115527	0
45	48	15	43	115293	1
17	5	31	21	115329	0
18	35	17	21	115473	0
24	39	21	43	115437	0
42	51	11	41	115878	1
13	5	27	21	115401	0
14	34	14	21	115203	0
22	41	15	42	115698	0
42	54	2	41	115869	0
14	5	18	21	115662	0
10	29	10	21	115626	0
27	51	22	63	114960	0

36	42	1	21	115095	0
8	5	17	21	113178	0
4	30	8	21	111405	0
18	47	2	41	111423	0
35	50	14	62	111117	1
6	5	30	21	111486	0
8	35	16	21	112557	0
18	43	15	42	114429	0
31	47	9	41	117093	1
5	7	22	20	119739	0
5	33	10	21	124302	0
17	46	6	42	126480	0
30	46	1	41	131457	0
41	44	18	61	135417	1
13	6	33	21	136524	0
20	40	14	21	137838	0
22	35	4	25	140232	0
37	50	16	62	141177	1
16	11	26	21	143454	0
22	39	9	22	145128	0
28	40	10	41	147180	0
39	44	9	43	149079	0
18	12	17	20	150717	0
23	39	3	25	152085	0
25	35	11	43	153642	0
38	45	7	41	155550	0
15	45	3	41	158700	0
29	47	18	62	160806	0
48	53	6	41	163182	0

26	11	16	21	166188	0
14	21	16	21	170391	0
28	48	9	41	173901	0
51	57	15	63	178392	1
25	6	30	21	182316	1
13	23	29	22	186006	0
31	51	20	42	188256	0
12	48	18	46	190938	0
19	39	20	41	192207	0
39	87	16	83	190209	1
17	11	26	21	188958	0
14	30	16	20	187491	0
26	46	11	41	185574	0
38	45	13	47	183081	1
16	11	23	21	180714	0
11	29	14	20	180408	0
